RVOK|River Oaks Homes, Inc.Boaz, Alabama
PADA|Panda Motor Home
GLEL|Glendale Mobile Homes
GRNE|Green & Green Mfg. Co., Inc.Lancaster, Texas
GADA|Gad-About Trailers
ROEN|Royal Enfield
SPNR|Sprinter
OMCH|BOAT TRAILERS, WAUKEGAN, ILLINOIS
GLBE|Globe
ACUR|Acura
CARK|Carley
JSWP|JOHNSTON SWEEPER CO., CHINO, CA
MDAM|MID AMERICA MFG.; INC.; BERTRAND, MO
MILE|Miller & Smith
TRAQ|TransporterAmerican Trailer & Mfg. Co.
RIVC|Rivercraft Boat Trailers
CCC|CCCCrane Carrier (A CCI Co.)
CNMI|CONTRACT MANUFACTURERS INC ALSO KNOWN AS :CM TRAILERS; MADILL, OK
CALL|Callahan Engineering Co.
WESS|Westward Coach Mfg.
CRET|Creightons TrailerMaryland
HARG|Harding Trailer Co.Fort Myers, Florida
MARI|Marine Camper Trailer
CEEZ|CZ Engineering, Inc.Dixon, Missouri
REMC|RemcoMfd. by Rome Engineering & Mfg. Co.
MJME|MJM Enterprises, Inc.
PROM|Promark Products Corp.
SMYD|SOUTHMAYD EQUIPMENT CORPORATION
CLYP|Clypso Motor Home
TECM|Tecumseh Products Co., Engine Div.
ARNL|Arnold Mfg. Co.
ZAPO|Zaporozhets
THND|Thunderbikes, Inc.
MONV|Monticlaire Mobile Homes
AURO|Aurora Mobile Homes
BREW|Brewer Utility
TOTA|Totem Total Trailer
PLAY|Playboy
TRPR|Tramper Travel Trailer
MOTE|Motel Mobile Corporation of America
CAPA|Capital Industries, Inc.
CORD|Cord
CAHA|Campbell-Hausfeld Div., Scott &Fetzer Co.
DAWE|Dawes Products Co.
CARY|Carey Trailers, Inc.Weatherford, Texas
FRHT|Freightliner Corp.
TRIT|Tri-Star Corp.
BRAL|Brall Motor Home
WATS|Watson Industries
SPPR|Spartan ProductsWest St. Paul, Minnesota
ACCU|ACCU-TEK,INC.; SHREWSBURY, MASSACHUSETTS
MAYA|Mayfair Mobile HomeDiv. of DeRose Ind., Inc.,Indianapolis, Indiana
ABTR|A & B Trailer Mfg. Co., Inc.Crown Point, Indiana
WLCH|Welchel Enterprises, LLC
MURT|Murray TrailersCaldwell, Idaho
AVGN|AVENGER CORPORATION; MICHIGAN
HENK|Henke Manufacturing Corp.
MLBL|MLBLT
METL|Mercantile Mfg. Co., Inc.
WAGC|Wago Campers
TRYB|TROY-BILT FARM & GARDEN EQUIPMENT
BIVO|Bivouac Industries, Inc.Vandalia, Michigan
TWST|Twister
SPTM|SPECTRUM STEEL, HYRUM, UTAH
GIAA|GiantManufactured by Caldwell & Sons
TRVR|TrailevatorDiv. Magline, Inc.
NEHO|New Holland Haybine
MONW|Montone Mfg. Co.Hazelton, Pennsylvania
FXBB|Fox Better Built Trailers
DNPR|DNEPR/Kiev Motorzykly Zavod
NAMO|Namco., Inc.
SOCI|Society Coach Builders
MBCO|M-B Co., Inc. of Wisconsin
FLBR|Felburn Flatbed Trailer
ZWIC|Zwickau
LAGU|Lagusa Motor Coach
TRTC|TRAILTECH; GRAVELBOURG,SASKATCHEWAN CANADA
HOBB|Hobbs TrailersDiv. of Fruehauf Corp.--Fort Worth,Texas
LUNG|Lundgreen Flatbed
AMGN|AM General Corporation
TERR|Terravac Corp.Stockton, California
TECU|Tecumseh
ALLC|Allied Mfg. Co.
TITA|Titan Trailer Corp.Div. Concord Mobile Homes--Woodland,California
REDA|Red Arrow Trailer Co.
AGCH|Ag-Chem Equipment Co. Inc.Edina, Minnesota
HHTC|H & H TRAILER CO.
YARD|Yard-Man Co.
SHL|SHL
GOEV|Gorilla Electric Vehicles
LNDN|London Taxi
MIDE|Midway Engineering Co.
GRAM|Gramm
JINS|JINSCENG MOTORCYCLES/MINIBIKES, CHINA
SAFA|Safari
SCIT|SCI Trailer
GARO|Garwood
XKEL|Xkeleton Motorcycles, LLC
LHRN|LONGHORN TANK & TRAILER, INC; GRAVETTE, ARKANSAS
SILA|Sila Autoretta
CMOR|C-Mor
BETH|Bethany Fellowship
RCHS|Richards Utility Trailer
DELO|De Lorean (imported from Belfast,Northern Ireland, UK)
CHRY|Chrysler
SPED|Speed
BLTR|Bullet Trailers, Inc.Boat Trailers, Glen Burnie, Maryland
JENE|Jen Sell Corp.Elkhart, Indiana
CAPH|CataphoteDiv. Ferro Corp., Jackson, Mississippi
BAND|Bandera Trailer
KTMX|KTMMEX Motorcycle Mfg.
RENA|Renault
GOLL|Golden State Mobile Homes
HANO|HanoverKingfisher, Oklahoma
AERA|Aerocar
HOTC|Hotchkiss
SHAC|Shamrock CampersDiv. Classic Mfg. Co.
HONG|Hongki or Hong-Chi
BIGB|Big Bubba's
GEMT|Gemtop
HIST|Highstone Trailer
SNSA|Sensation
MESS|Messerschmitt
FRIS|Frisky
SALB|Salsbury
BARB|Telsmith Div., Subsidiary of Barber-Greene Co.
ALJO|AljoDiv. Skyline Homes
JARC|Jarco, Inc.Newport Beach, California
ECTA|Ecstasy Trikes of Allentown, Inc
ALOH|Aloha Trailer Co.
DICH|Charlevoix Mobile HomesMfd. by Dickinson Homes, Inc.
WLKR|Walker
CUSA|Custom Camper Co.
TANN|Tannehill Trailer
DXIE|Dixie Chopper
THIE|Thiermann Utility Equipment Div.Milwaukee, Wisconsin
DELN|Delavan Trailer
JJT|Jerry James TrailersSikeston, MO; utility trailers
RIDE|Ride-On, Inc.Mfrs. boat trailers--Ceres, California
TIME|Time OutT.O. Corp.
NABI|North American Bus Ind.
GRAH|Graham
KITK|Kitty Cat (Kit Kat)
COLO|Colorado Mobile Homes
GREV|Greeves
HEWI|Hewitt-Lucas Body Co.
WRGH|WRIGHT; STANDER & SENTAR MOWER MODELS;FARM & GARDEN EQUIPMENT
WANE|Wa-Nee Homes Corp.
TRBR|Trail Breaker
ARGG|Argo
HILT|Hilltop Mfg., Inc.El Dorado, Arkansas
PLMA|PALM AIRE, INC.; ELKHART, IN
RAND|Randall, Walter
DRSN|Dressen Custom Trailers, Inc.
BTEC|BRADTEC, LTD.; DERBY, KS
SOL|Sol Cat Boat Trailer
CARS|Carry Craft Trailers
HOLM|FairwayMfd. by Holiday Homes, Div. of BeatriceFoods
INTG|Integrity Custom Trailers or R & D Fabrication
WYLI|Wylie Manufacturing Co.Subsidiary E. D. Etynre & Co.--Oregon,Illinois
ASPL|Asplundh Manufacturing Div.,Asplundh Tree Expert Co.
HLDH|Holandia Holder
ESTE|Estevan Industries, Ltd.
LASA|LaSalleDiv. Globemaster M.H.
WOND|Wonder Land Camper
DINL|DINLI ATV'S
HTCH|Hitachi
PRIV|Private CoachDiv. F & L Construction
RCIN|R.C. Industries, Inc.Goshen, Indiana
GINR|Gin Ray Mfg. Co.Nicollet, Minnesota
QUAL|Quality Trailer
QSAP|Quality Steel & Aluminum Products
MARM|Marmon
GARS|Garson Flatbed Trailer
CRGO|CARGO CRAFT, INC.; GEORGIA
CHVL|Chevallero Motor Home
OWES|Mighty MidgetMfd. by Owens-Classis, Inc.
SNBO|Sunbird Boat CompanyColumbia, SC; boat trailers.Haleyville, Alabama
TIAK|Triangle-K Trailer Co.Drumright, Oklahoma
MNDI|MOND INDUSTRIES, INC.MISSISSAUGA, ONTARIO, CANADA; PURCHASED BY TRAILMOBILE IN 1999 TRAILEMOBILE IN
ACMM|Acme Mfg. Co., Inc.
MORW|Morger Welding & Mfg., Inc.Bakersfield, California
WW|W-W TrailersStock Trailers
RDER|Raider
MAVL|Marvell Mobile Home
MCQV|McQuerry Horse Trailer
BRDC|BRADCO; DIVISION OF ATTACHMENT TECHNOLOGIES, INC.IOWA
INSL|Insley Four Wheel Tag Trailer
ZETA|Zeta
FULT|Fulton Boat Trailer
HOOP|Hooper Trailer Sales, Inc.Monticello, GA; flatbed trailers.
KEYI|Key Industries, Inc.
RANS|Ransome Lift Equipment Co., Subsidi-ary of Giles & Ransome, Inc.
DESG|Design Intennt, Inc.Livingston, Tennessee
GIDD|Giddings Machine Co., Inc.Fort Collins, Colorado
VLLA|Villager Travel Trailer
SYLV|Sylvan Double Snowmobile Trailer
LANM|Landmaster
GRAD|GradallDiv. of Warner & Swasey Co.
HMVE|Free-Way II, (Mfd. by H-MVehicles, Inc.)
TRIA|Trail Mate Trailer Co.Bellingham, Washington
OLSO|Olson
TXMX|Tex Mex Trailers
TRBA|Travette Mfg.
PENS|Pennsylvania Furnace and IronMfrs. tankers--company bought out byDairy Equipment, Madison, Wisconsin
MAIN|Mark Line Industries, Inc.Bristol, Indiana
SUNW|HogerMfd. by Sundowner Trailer Co.
NRWN|Norwin Trailer
GLAT|Glasstite, Inc.Dunnell, Minnesota
INGT|Inger-Teco Corp.
INMA|Insley Manufacturing Co.Subsidiary AMCA International Corp.
POPC|Popcycle Motors, LLC
BHNK|BEHNKE ENTERPRISES, INC; FARLEY, IA
BLAO|Blaw-Knox Construction Equipment Co.Div. of White Consolidated Industries,Inc. Matoon, Illinois
COEQ|Unpublished construction equipment mfr.(See Operating Manual, Part 1,Section 2)
BOAT|Boatel Ski
FRNK|Franklin Equipment Co.
HURU|Hustler-Rustler
DATR|Dart Truck Co., PACCAR, Inc.
CHLY|CHARLY ELECTRIC MOTOR SCOOTERS ETC.
VIKI|Viking
WSID|WILD SIDE LLC; FRANKLIN, TN
MLRO|Melroe Tractor Truck
WTTS|Wesco Truck & Trailer SalesWoodland, California
ONOI|Ono, Inc.
VENM|Ventura Mfg. and Implement Co.Oxnard, California
CHPN|CHAMPION BUS, INC. MICHIGAN
FIEL|Field & StreamManufacturer Vacation Industries
MIDT|Midwest Mini-Tote Co.Muskego, Wisconsin
JERA|Jeraco Enterprises, Inc.Milton, Pennsylvania
KPRC|Kay Park-Rec Corp.
RIVN|Brown Trencher Div., Rivinius, Inc.
GANN|Gannon Manufacturing Co., Inc.
BRGS|Briggs Manufacturing, Inc.
INVO|INNO VAN; MORAINE, OHIO/MERC HOLDING CO.
TAIZ|Taizhou Hisource Intl. Trade Co., Ltd.
ALUM|Aluminum
ATOC|A-T-O Construction Equipment Div.,A-T-O, Inc.
MAGN|Magnolia Mobile Homes Mfg.
DELX|Deluxe Homes, Inc.
CARC|Carter Trailer Co., Inc.Newport, Arkansas
WILO|Wil-Ro, Inc.Gallatin, Tennessee
BURN|Burnup and Sims, Inc.West Palm Beach, Florida
PHIM|Phillips Mfg. Co., Inc.Lehi, Utah
CERT|Certified Boat Trailer
SUNH|Sunhome Mfg.
MARA|Mark Twain Mfg. Co.
SHBA|Sherwood Baronet Tent Trailer
GEER|Geering Industries, Inc.
RONS|RON'S TRAILERS INC.; OREGON, OH
WHEE|Wheel Horse Products, Inc.Subsidiary American Motors Corp., SouthBend, Indiana
MADR|Del RioMfd. by Madrid Homes
RACM|Racmac Trailer
MASC|Mascot Homes, Inc.
CSTL|COASTAL METAL FAB, INC.; TOPSHAM, ME
SUSQ|Susquehanna-Santee Boat Works, Inc.Boat Trailers; Willow Street,Pennsylvania
RNKE|REINKE MFG. INC; DESCHLER, NEBRASKA
AMCM|Ameri-Camp
EAGC|Eagle Custom Coach Mfg. Co.
STEO|Steelco, Inc.Alto Loma, Texas
HIBD|Hibdon Mfg. Co.
HARC|Harris Honker Camper Mfg.
MIDW|Midwest Mobile Homes & Trailer Mfg. Co.
HAYS|Hayes Log Truck
CANC|Can-Car Inc.Tree-farming equipment--Div. Hawker-Siddeley Canada, Ontario, Canada
POCL|Poclain Div., J. I. Case
ADBV|A D BOIVIN SNOWMOBILES; SNOW HAWK MODELS
OPNR|Open Road Campers, Inc.
WHIA|White Star Trailer
FELP|Felps Mfg. Corp.Johnson City, Texas
HYLD|Hylander Utility Trailer
DKW|DKW
NORH|Northwest Engineering Co.
EKCH|EK-CHOR MOTORCYCLE COMPANY; SHANGHAI, CHINA
PINT|Pinto
EASY|Easyown Mfg. Co.
GERA|Gerard Lowboy Trailer
WIND|Windjammer Motorcoach
GSEN|GOLD STAR ENTERPRISES; SIKESTON, MO
FABO|FabcoDiv. of Kelsey-Hayes Co.
GENE|General Trailer Co., Inc.Springfield, Oregon
CLUA|Clua .
RING|Ring-o-matic Mfg. Co.Pella, Iowa
OAKL|Oakland
DOUG|Douglas Homes, Inc.
BEEI|Bee Trailers, Inc.
KEMP|Kempf Car Hauler
AMTN|American Trencher, Inc.
IRDG|IRONDOG TRAILERS
KAM|Kama
JRDN|JERR-DAN
RUSO|RUSH & SON, INC; LENOIR CITY, TENNESSEE
PARS|ParkmasterDiv. American Sterling Enterprises
SPNT|SPRINTER MOTORCYCLE
ROYE|Royer Foundry and Machine Co.Kingston, Pennsylvania
FUNT|Funtime Camper Trailer
DUPA|Dupage Coach Co.
TUCK|Tucker
ALEX|Alexander-Reynolds Corp.
FIEA|Alex Fiegelson Co.
TRAN|Trans Canada Rent-A-Trailer System
CBRA|COBRA TRAILERS, GERMANY; ALFRED SPINDELBERGER
SOUH|Southern Trailers
ERMC|ELK RIVER MACHINE CO.; ELK RIVER, MN
EUCL|Euclid, Inc., Subsidiary of WhiteMotor Corp.
BLRT|Bilt-Rite Trailers, Inc.
TRMA|Trac-Machinery Corp.Subsidiary of E. D. Etnyre & Co.
JWSS|Johnson Welding & Steel SupplyPhilo, Illinois
TELS|Tel Star Trailers
AGSY|Ag-Systems, Inc.Hutchinson, Minnesota
IDEC|I.D.E.C.O.
ADSP|Adspa Mobile HomeMfd. by Ad Space, Inc., Pomona, CA
COPC|Copco Steel & EngineeringSouthbend, Indiana
GENU|Genuine Scooter Co.
HUFF|Huffy
SEMO|Semo Tank/Baker Equip. Co.
PRON|LES MACHINERIES PRONOVOST, INC; CANADA
YENC|Yenco
PANZ|Panoz Auto Development Co.
KISM|Kismet Mfg. Co.
BAY|Bay Trailers
DORI|Dormi Industries, Inc.
ESSI|Essick/Hadco Div.Div. A-T-O, Inc. (Formerly EssickMfg. Co.)
TLT|T & L TrailersSikeston, MO; utility trailers
CHMC|CHEROKEE MOTORCYCLE COMPANY; OKLAHOMA FORMERLY KNOWN AS ''FAST TRAC MANUFACTURING '' OUT OF CALIFORN
FORC|Forrest City Machine Works, Inc.
GOFF|Goff Mfg. Corp.
SEWP|Jenkins Equipment Co., Inc. Subsidi-ary of Sweepster, Inc.
INNO|Innocenti
OTOS|Otosan
ALLS|All State
DYST|Dynastar/Dynastar Motorsports, Inc.
SPOS|Sportsman's Dream Mfg. Co.
HDHM|H. D. Hudson Manufacturing Co.
DIAC|DIAMOND C MT. PLEASANT,TX, CAR HAULER
GREN|Greencastle Coach Co.
VNDN|Vanden Plas
QUTY|QUALITY MFG. CO., INC.; ROME, NEW YORK
AOKT|A-OK Trailers
FORS|Fort Lupton Campers
GENH|General Coach Works, Inc.
CLBR|Cleveland Brothers Equipment Co.D & B Products
BLAE|Blazer
MASG|Master Liner Mfg. Co.
AVTI|Avanti
BLLV|Bellview Camper
CMFB|Com-Fab, Inc.
UNIC|Unicar
WACK|Wacker Corp.Milwaukee, Wisconsin
ROGU|Rogue River Trailer Mfg. Co.
UNVT|Universal Trailers, Inc.
ALCO|Alcoa Trailer
PAIN|Paccar IncorporatedBellvue, WA
KCCF|Killer Chopper Cycle Fabrication, LLC
MACO|Macoma Engineering, Inc.
HOLD|Holden
TRBZ|Trail Blazer
AMHL|American Hauler Ind.
MAVN|Marvin Landplane
PASS|Passport
HSKY|Hus-Key Mfg., Inc.
CHMI|Chaparral Mfg., Inc.
VRMO|Vermont Traveler
HORZ|Horizon Motor Home
REA|Rea Trailer Co.Elgin, Illinois
MIDA|Mid-Atlantic Homes Co.
ALLF|Allisons Fiberglass mfg.,Inc.
TOPB|TOP BRAND TRAILERS
JIMG|Jim Glo TrailersWilcox, AZ
KATL|Katolight Corp.
CCMF|C&C MANUFACTURING & FAB; HAZLETON, PA
BOON|Boone Trailers, Inc.Palmer, Massachusetts
STRG|TK Sterling
PRLT|PRO LITE TRAILERS; PECULIAR, MISSOURI
AMEH|American Pride HomesDiv. Challenger Homes
FOUW|Four Winds
METE|Meteor (Canadian Mercury)
TERF|Terra-Marina Mfg. Co.
OCIM|OCI MANUFACTURING CO.; OREGON, IL
MOUE|Mountain Valley Enterprises
AUTA|Autobianchi
BURE|Burkeen Equipment & Supply Co.Memphis, Tennessee
LONH|Longmark Mobile Homes
WESM|Westholt Mfg.
DMVE|D.M. & V. Enterprises, Inc.
MWGE|M & W Gear Co., Inc.
BINS|Binks Mfg. Co.Franklin Park, Illinois
GOLK|Golden Isle Trailers, Inc.
MAV|Maverick
TEEH|T&E ENTERPRISES OF HERSCHER, INC.; HERSCHER.IL
BUDD|Buddy Mobile Homes, Inc.Div. Skyline Homes
DMI|DMI, Inc.Goodfield, Illinois
MRED|Mr. Ed. Boat Trailer
HAMB|Hamby Co.
WAYM|Waymatic Welding & Fabricating Co.Fulton, Kentucky
CAFF|Califfo
GLCG|Great Lakes Cargo, LLC
ROAC|Road Roamer Campers
BETE|Betten France TransportationKentucky
PENC|Pennco Industries, Inc.Subsidiary of DEC International, Inc.--Warren, Pennsylvania
JAMI|JAMIE'S WELDING; OKLAHOMA
BRWN|Brown
CLST|Claster Trailer
CLEA|Cleasby
FALM|Falco Mfg. Co.
PALL|Palliser (racing car)
ARTG|Artcraft of Georgia
SEAB|Sea Breeze Trailer
MNRO|Monroe Motors Inc., Wally-Mo DivisionHolladay, Tennessee; manufactures carcarriers and utility trail
MAGC|Magic Tilt Trailer Mfg. Co., Inc.Boat trailers--Clearwater, Florida
PUMA|Puma Camper SalesDiv. American Sterling Enterprises
FOUS|Four Star Coach Co.
WWTM|W.W. TRAILER MANUFACTURERS, INC; OKLAHOMA
KNNW|Kenworth Northwest, Inc.Seattle, Washington
TRIW|Tri-Way Trailer
ELCT|Electric Wheel Co.
ALFO|Alforge Metals Corp.Ontario, Canada
WHGM|White GMC
LONT|Long Trailer Co., Inc.Tarboro, North Carolina
KEYS|Keystone Coach Mfg. Co.
REMI|Countryside Mobile HomeMfd. by Remic Industries, Inc.
TRQN|Travel Queen Motor Home
SNYD|Snyder Trailer Co.
CATO|Catolac Corp.
CASR|Cash Trailers, Inc.Troy, Alabama
YANK|Yankee
ENCR|Encore
LNGH|Longhorn Trailers; Also see McKinley Enterprises
PHLI|Philift Equipment Sales Co.
MOLL|Molloy Mobile Crafts
RABJ|Rabbit, Jr.
CHEE|Cherne Industrial, Inc.Edina, Minnesota
HELR|Helmers Custom Coach
RIVI|Riviera
GLID|Glider Mobile Homes Corp
LUKY|Lucky
VICR|Victor Mobile HomesDiv. DeRose Industries
OUTM|EvinrudeSee Outboard Marine Corporation
PROP|Proper Chopper Motorcycles
USA|U.S. ARMY VEHICLE; MAKE IS UNKNOWN
BUTL|Butler Mfg. Co.
HOWD|Howdan Mfg. Co.
ANCH|AhoyMfd. by Anchor Homes, Inc.
BLUI|Bluebird International
SNLG|Sun L Group, Inc.
PIAZ|Piazio
HARL|Hartline Travel Trailers
FLEI|Flexi-Coil Ltd.
TCIN|TC Industries, Inc.Crystal Lake, Illinois
MANI|Manitowc Engineering Co., Inc.
HRBN|Harben, Inc.
SAMS|Sams
RIIN|R & I IndustriesCity of Industry, California
DEST|Destiny Industries, Inc.Moultrie, Georgia
GIAT|Osterlund, Inc.Harrisburg, Pennsylvania
CLVA|Calvade Trailer
WINT|Winter Weiss Co.
HILB|Hillsboro Industries, Inc.
TAND|Tanden Boat Trailer
WECR|Westcraft Mobile Homes
CRRN|CARRON TRUCK REPAIR, LTD; GRANITE CITY ILLINOIS
MEDI|Medical Coaches, Inc.
MITS|Mitsubishi
TOTM|Topline Trailers ManufacturingFort Worth, TX
ADDI|Addison HomesDiv. of Penthouse Industries, Inc.Addison, Alabama
AMEN|Amen
HENN|Henderson Mfg. Co.
LANS|Landis Steel Co.
CEZE|Cezetta
